时间,笔记/素材ID,笔记/素材链接,笔记标题,消费,展现量,点击率,视频5s完播率,点击量,店铺新客支付金额,平均点击成本,平均千次展示费用,新客消耗,新客曝光,新客点击,新客点击率,新客平均点击成本,新客平均千次展示费用,直播间直接下单订单量,直播间直接下单订单成本,直播间直接下单金额,直播间直接下单ROI,直播间直接支付订单量,直播间直接支付订单成本,直播间直接支付金额,直播间直接支付ROI,直播间观看次数,直播间观看成本,直播间平均停留时长,直播间新增粉丝数量,直播间5s观看次数,直播间5s观看成本,直播间评论次数,直播间30s观看次数,直播间30s观看成本,商品1日支付订单量,商品1日支付订单成本,商品1日支付金额,商品1日支付ROI,7日总下单订单量,7日总下单订单成本,7日总下单金额,7日总下单ROI,7日总支付订单量,7日总支付订单成本,7日总支付金额,7日总支付ROI,首屏展现,首屏点击,首屏消耗,首屏展现占比,首屏点击占比,首屏消耗占比,7日支付转化率,店铺新客首购及30日复购支付订单量,店铺新客首购及30日复购支付金额,店铺新客首购及30日复购支付ROI
2026-06-08,69fe9f1d000000001a02f888,https://www.xiaohongshu.com/explore/69fe9f1d000000001a02f888?xsec_token=WB2VBy9mpbMCuU83EPEYvzF6nsM5fQAFM9qERYsS9EAwE=&xsec_source=pc_wind_export,谁说 300 块不经花❓够我吃一个月三文鱼了,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,100.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,69ff071c0000000023014578,https://www.xiaohongshu.com/explore/69ff071c0000000023014578?xsec_token=WBjLY0TzAxpc89nJk3zUBEvMlitDYRCwnMEOC7Js-jIjs=&xsec_source=pc_wind_export,对不起了 sam ！还是这种整条的更有性价比,0.10,5,20.0%,0.0%,1,0.0,0.1,20.0,0.1,5,1,20.0%,0.1,20.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1,0.1,20.0%,100.0%,100.0%,0.0%,0,0.0,0.0
2026-06-08,6a008b820000000007022b66,https://www.xiaohongshu.com/explore/6a008b820000000007022b66?xsec_token=WBNaW9w9YXZXRGJyPVY3Z-scju8MwXdymUfYczmRvAG9o=&xsec_source=pc_wind_export,300 多就能搞定 1 个多月的减脂餐，超划算,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,6a01314900000000070251ff,https://www.xiaohongshu.com/explore/6a01314900000000070251ff?xsec_token=WBDKD46_DUTJ9vYh-kCNnexCO0vJmXbXXT2KGjWTl4wOM=&xsec_source=pc_wind_export,100多直接囤够了我一周的减脂餐,0.01,2,50.0%,0.0%,1,0.0,0.01,5.0,0.01,2,1,50.0%,0.01,5.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,6a016bba0000000008002705,https://www.xiaohongshu.com/explore/6a016bba0000000008002705?xsec_token=WBDKD46_DUTJ9vYh-kCNnexPkSMwKsPRixSlsFfSZjiTg=&xsec_source=pc_wind_export,带饭半年存了八千，同事以为我涨薪了,0.01,1,100.0%,0.0%,1,0.0,0.01,10.0,0.01,1,1,100.0%,0.01,10.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,6a01813300000000070126cc,https://www.xiaohongshu.com/explore/6a01813300000000070126cc?xsec_token=WBDKD46_DUTJ9vYh-kCNnexOMDUalemQNg9L2wDzZL8nM=&xsec_source=pc_wind_export,69元5袋虾仁，一袋一顿真的很适合减脂期,0.00,8,0.0%,0.0%,0,0.0,0.0,0.0,0.0,8,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,12.5%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,6a02e0e5000000000702ed78,https://www.xiaohongshu.com/explore/6a02e0e5000000000702ed78?xsec_token=WBySaZkgFYdqOm1e60l_7Q-17yR-uibRo978rKgks2_Xg=&xsec_source=pc_wind_export,100多直接囤够了我一周的管理餐,0.01,7,14.29%,0.0%,1,0.0,0.01,1.43,0.01,7,1,14.29%,0.01,1.43,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1,0.01,14.29%,100.0%,100.0%,0.0%,0,0.0,0.0
2026-06-08,6a02f4d1000000003501fb4d,https://www.xiaohongshu.com/explore/6a02f4d1000000003501fb4d?xsec_token=WBySaZkgFYdqOm1e60l_7Q-_QUnhHqqHh4yxdreCD7XaY=&xsec_source=pc_wind_export,现在年轻人，严重低估了69的购买力！,0.64,5,20.0%,0.0%,1,0.0,0.64,128.0,0.64,5,1,20.0%,0.64,128.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,20.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,6a02f7380000000006030f12,https://www.xiaohongshu.com/explore/6a02f7380000000006030f12?xsec_token=WBySaZkgFYdqOm1e60l_7Q-5PHrmbUb-LkardStITdq6k=&xsec_source=pc_wind_export,某姆的品质pxx的价格！,0.12,9,11.11%,0.0%,1,0.0,0.12,13.33,0.12,9,1,11.11%,0.12,13.33,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5,1,0.12,55.56%,100.0%,100.0%,0.0%,0,0.0,0.0
2026-06-08,6a0486c700000000080030dc,https://www.xiaohongshu.com/explore/6a0486c700000000080030dc?xsec_token=WBt7rSgEElfH_1F3aAGvx6KkKeSxXZ5tor-qrfRNY1VkE=&xsec_source=pc_wind_export,超市三文鱼看着精致，但整条分装真的更划算,0.00,3,0.0%,0.0%,0,0.0,0.0,0.0,0.0,3,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,6a0497a3000000000603390d,https://www.xiaohongshu.com/explore/6a0497a3000000000603390d?xsec_token=WBt7rSgEElfH_1F3aAGvx6KmoMpvDiJwllNacppzWWSzs=&xsec_source=pc_wind_export,整条三文鱼8斤限时折扣！快冲吧,0.00,2,0.0%,0.0%,0,0.0,0.0,0.0,0.0,2,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,6a05c7e60000000008025525,https://www.xiaohongshu.com/explore/6a05c7e60000000008025525?xsec_token=WBnb0V4DlrNrvUl81VwNXc6ng5eU5xXYDuYAUJnWlzBWc=&xsec_source=pc_wind_export,三文鱼扒 1000g 限时直降！,0.09,5,20.0%,0.0%,1,0.0,0.09,18.0,0.09,5,1,20.0%,0.09,18.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,1,0.09,60.0%,100.0%,100.0%,0.0%,0,0.0,0.0
2026-06-08,6a07df2a0000000008003f03,https://www.xiaohongshu.com/explore/6a07df2a0000000008003f03?xsec_token=WBjvHi-3NfZN4yO2uim0nd0jsgoAm8YmVGUVdYJKRvpRc=&xsec_source=pc_wind_export,年轻人已经对100块钱的购买力没概念了...,1.04,48,12.5%,0.0%,6,0.0,0.17,21.67,1.04,47,6,12.77%,0.17,22.13,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,12,1,0.08,25.0%,16.67%,7.69%,0.0%,0,0.0,0.0
2026-06-08,6a0828fd0000000007011179,https://www.xiaohongshu.com/explore/6a0828fd0000000007011179?xsec_token=WB7404GBEU4WM5h2jCjrXPPPxnhkFTua_DUw9cwJTs_rg=&xsec_source=pc_wind_export,300多整条三文鱼，装了我整个冰箱,0.00,3,0.0%,0.0%,0,0.0,0.0,0.0,0.0,3,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,6a0833f200000000080001ac,https://www.xiaohongshu.com/explore/6a0833f200000000080001ac?xsec_token=WB7404GBEU4WM5h2jCjrXPPEq6GNJFHLgp9HbGxRpRPGo=&xsec_source=pc_wind_export,和老爸商量了推出减脂三文鱼小包装,0.13,9,11.11%,0.0%,1,0.0,0.13,14.44,0.13,9,1,11.11%,0.13,14.44,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,0,0.0,33.33%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,6a08835a0000000008033581,https://www.xiaohongshu.com/explore/6a08835a0000000008033581?xsec_token=WB7404GBEU4WM5h2jCjrXPPEijU_ofHO_IovVG7g1CVO8=&xsec_source=pc_wind_export,给孩子补充营养首选，三文鱼是唯一真神,0.00,3,0.0%,0.0%,0,0.0,0.0,0.0,0.0,3,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,6a089376000000000803fe12,https://www.xiaohongshu.com/explore/6a089376000000000803fe12?xsec_token=WB7404GBEU4WM5h2jCjrXPPM_x92HO5dtGnxn3bFBVGzM=&xsec_source=pc_wind_export,我将放弃牛排转入三文鱼大家族,0.01,2,50.0%,0.0%,1,0.0,0.01,5.0,0.01,2,1,50.0%,0.01,5.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,6a0ab2990000000008024a34,https://www.xiaohongshu.com/explore/6a0ab2990000000008024a34?xsec_token=WB1lg-HsX1phnQPRPGvSXxx4P8tj7vBC9j5cdt1_XFzN0=&xsec_source=pc_wind_export,坚持吃三文鱼后，才懂它为什么没平替,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,6a0aca3c0000000008001208,https://www.xiaohongshu.com/explore/6a0aca3c0000000008001208?xsec_token=WB1lg-HsX1phnQPRPGvSXxx8ZeEaGgE43VwTYKkay8st8=&xsec_source=pc_wind_export,三文鱼真的太适合上班带饭了,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,6a0adf8b00000000060354c9,https://www.xiaohongshu.com/explore/6a0adf8b00000000060354c9?xsec_token=WB1lg-HsX1phnQPRPGvSXxxwcB9pnKcc2Nnw65PgVQlag=&xsec_source=pc_wind_export,区区300多，解决了我一周的减脂餐,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,100.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,6a0ed586000000000702c107,https://www.xiaohongshu.com/explore/6a0ed586000000000702c107?xsec_token=WBbTqC4OBzZn9acJqWbya45lOg1bHEjbEST-mUlbX1ih4=&xsec_source=pc_wind_export,300来块解决我半个月的健康晚餐,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,6a0f0f66000000000701304a,https://www.xiaohongshu.com/explore/6a0f0f66000000000701304a?xsec_token=WBY_PPnA_5ji5xyQ8U3ynOrb5_CnOA_iFsrjE5WkSzVsU=&xsec_source=pc_wind_export,三文鱼别直接下锅，这样煎才嫩不柴,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,6a11b27c00000000070109ee,https://www.xiaohongshu.com/explore/6a11b27c00000000070109ee?xsec_token=WBOwa0ytgVWskLVLeVMM71UGHYT7-edU9g4d4s6PHJeRw=&xsec_source=pc_wind_export,sam对不起，还是小包装更有幸福感✌️,0.00,5,0.0%,0.0%,0,0.0,0.0,0.0,0.0,5,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,0,0.0,60.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,6a14124a00000000060346dd,https://www.xiaohongshu.com/explore/6a14124a00000000060346dd?xsec_token=WBcniDiE3NeW45GpPEE5PHWJeEXS7GcYu2IGWJCFWmECM=&xsec_source=pc_wind_export,69元5袋虾仁，一餐一包太适合上班带饭了,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,6a155d2f0000000007028fec,https://www.xiaohongshu.com/explore/6a155d2f0000000007028fec?xsec_token=WBqmCyuyJcyVJKObReSVhb65S53jPgSx3O_GIi7lseoFM=&xsec_source=pc_wind_export,100多直接囤够了我一周的减脂餐,0.00,2,0.0%,0.0%,0,0.0,0.0,0.0,0.0,2,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,6a1e8953000000000602263a,https://www.xiaohongshu.com/explore/6a1e8953000000000602263a?xsec_token=WBH_9YKeC1CKGDXBYiNph2F2kiy-8RP1iA2o6nivK6Oo8=&xsec_source=pc_wind_export,同事说我每天吃三文鱼太奢侈了…,0.32,8,12.5%,0.0%,1,0.0,0.32,40.0,0.32,8,1,12.5%,0.32,40.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,12.5%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,6a1f87ac000000002100a493,https://www.xiaohongshu.com/explore/6a1f87ac000000002100a493?xsec_token=WBSnXI-_8xP44KoNjEHXoxezMU0fHD_GChYxgVcMZ-XtE=&xsec_source=pc_wind_export,算了，和你们点外卖的说不清楚🥲,0.00,3,0.0%,0.0%,0,0.0,0.0,0.0,0.0,3,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,33.33%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-09,692e4f1e000000001f007cb8,https://www.xiaohongshu.com/explore/692e4f1e000000001f007cb8?xsec_token=WBiGQg1u-W4V8sZsIn-llKe09K1sE-ezo3qmFqx-a6cDo=&xsec_source=pc_wind_export,在小红书上买到了整条三文鱼…,0.00,2,0.0%,0.0%,0,0.0,0.0,0.0,0.0,2,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-09,69456f51000000001f006a7b,https://www.xiaohongshu.com/explore/69456f51000000001f006a7b?xsec_token=WB3bh0BH5K0kc2Hl-bqScR0Ec40inVmS5JK1W8C8ixc9s=&xsec_source=pc_wind_export,其实，300块能吃一个月的三文鱼😎,2.04,181,11.05%,0.0%,20,0.0,0.1,11.27,2.04,179,20,11.17%,0.1,11.4,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,39,7,1.26,21.55%,35.0%,61.84%,0.0%,0,0.0,0.0
2026-06-09,69b91f54000000002800a745,https://www.xiaohongshu.com/explore/69b91f54000000002800a745?xsec_token=WBLvxvEeJzsnTuMSq7iu6mX_3g7dffoK8GGP0dMeGJVKw=&xsec_source=pc_wind_export,和老爹商量后，推出一人食小包装,0.53,41,12.2%,0.0%,5,0.0,0.11,12.93,0.53,40,5,12.5%,0.11,13.25,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,8,3,0.41,22.22%,60.0%,77.57%,0.0%,0,0.0,0.0
2026-06-09,69c2acd60000000028008317,https://www.xiaohongshu.com/explore/69c2acd60000000028008317?xsec_token=WBzXHWDou8TL24WFO1UUnRMDBGYfi3xf-4dKjxM3hn9XE=&xsec_source=pc_wind_export,感谢315，让我家无添加虾仁又爆单了,7.49,131,12.21%,0.0%,16,69.0,0.47,57.18,7.49,131,16,12.21%,0.47,57.18,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,1,7.49,69.0,9.21,1,7.49,69.0,9.21,1,7.49,69.0,9.21,21,4,2.15,16.03%,25.0%,28.67%,6.25%,1,69.0,9.21
2026-06-09,69c353ba000000001e00cbc5,https://www.xiaohongshu.com/explore/69c353ba000000001e00cbc5?xsec_token=WBfSC_n371aK-FHrCOLsf__tK2mgz-fW902ywsMrT6rRE=&xsec_source=pc_wind_export,同事总说我天天吃虾仁也太奢侈了……,0.00,6,0.0%,0.0%,0,0.0,0.0,0.0,0.0,6,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-09,69c3a5ab00000000280097e2,https://www.xiaohongshu.com/explore/69c3a5ab00000000280097e2?xsec_token=WBfSC_n371aK-FHrCOLsf__q5JRo-w40k0Zp0v9zR9CTQ=&xsec_source=pc_wind_export,长期主义的三文鱼，真的没有平替。。。,0.09,6,33.33%,0.0%,2,0.0,0.05,15.0,0.09,6,2,33.33%,0.05,15.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0,0.0,33.33%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-09,69c4d7c300000000200387da,https://www.xiaohongshu.com/explore/69c4d7c300000000200387da?xsec_token=WBdSMwRhQgXYB0xSZvioQafvCSrOqsqcxByyPe4y62184=&xsec_source=pc_wind_export,真别低估了100来块的购买力，够吃半个月了,4.99,115,15.65%,0.0%,18,0.0,0.28,43.39,4.99,114,18,15.79%,0.28,43.77,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,24,6,2.28,20.87%,33.33%,45.76%,0.0%,0,0.0,0.0
2026-06-09,69ca9180000000001f0062ef,https://www.xiaohongshu.com/explore/69ca9180000000001f0062ef?xsec_token=WB1qhXfPDTLqfSPf2C3hmRFRrYJr76N76flGVz2vRAOr0=&xsec_source=pc_wind_export,以为300多没多少，结果把整条三文鱼发来了,0.03,1,100.0%,0.0%,1,0.0,0.03,30.0,0.03,1,1,100.0%,0.03,30.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1,0.03,100.0%,100.0%,100.0%,0.0%,0,0.0,0.0
2026-06-09,69d4d5d2000000001f00405e,https://www.xiaohongshu.com/explore/69d4d5d2000000001f00405e?xsec_token=WBMS8qGVarQUa2FNbegixQkgm8THhTlF7Fyho36Rp0C4s=&xsec_source=pc_wind_export,同品质虾仁，我们为什么比别家便宜？,0.00,2,0.0%,0.0%,0,0.0,0.0,0.0,0.0,2,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-09,69d5270200000000230163e2,https://www.xiaohongshu.com/explore/69d5270200000000230163e2?xsec_token=WBgdFsdAZiUzGsfTKNyvz5VgSvP6YmRw5UWOnj7Bii4BQ=&xsec_source=pc_wind_export,山东地区女婿们又到送鲅鱼给老丈人的时候了,0.00,2,0.0%,0.0%,0,0.0,0.0,0.0,0.0,2,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,50.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-09,69d8bbb8000000001f002f43,https://www.xiaohongshu.com/explore/69d8bbb8000000001f002f43?xsec_token=WBk3Y5Al2j2Wt5CBwCOGZ6qlFYnPk3QQKlbK2mNAJyMhE=&xsec_source=pc_wind_export,养殖虾和海捕虾，真的不是一种虾,0.00,3,0.0%,0.0%,0,0.0,0.0,0.0,0.0,3,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-09,69dbb9880000000022025a4f,https://www.xiaohongshu.com/explore/69dbb9880000000022025a4f?xsec_token=WBhc4mf568z6bxMhndg_EIpZQ7ucXbWy6OZVBkOd5Kwes=&xsec_source=pc_wind_export,跟爸妈商量好，推出整条三文鱼了,0.00,12,0.0%,0.0%,0,0.0,0.0,0.0,0.0,12,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0,0.0,33.33%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-09,69dca905000000002202add5,https://www.xiaohongshu.com/explore/69dca905000000002202add5?xsec_token=WBweZPjNCIf57S0Tpf9yKo3X6iIagY8-Q5yiIpa9Nd-Xg=&xsec_source=pc_wind_export,太喜欢这个整条三文鱼了，比Sam实惠多了,0.00,2,0.0%,0.0%,0,0.0,0.0,0.0,0.0,2,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-09,69de619f000000002301d137,https://www.xiaohongshu.com/explore/69de619f000000002301d137?xsec_token=WB6aCridiXISngypG1Ftc3xPhbx0e4Ed9fCJtOEdrsMGo=&xsec_source=pc_wind_export,以前是河马，现在是小红书,0.00,2,0.0%,0.0%,0,0.0,0.0,0.0,0.0,2,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,50.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-09,69df3dc3000000001d01fb12,https://www.xiaohongshu.com/explore/69df3dc3000000001d01fb12?xsec_token=WBr6e67ib6aWGvmT-Z0HGrMcCXzjtMxroP8t1KMC8QIlM=&xsec_source=pc_wind_export,比Sam都实惠的整条三文鱼,0.43,7,42.86%,0.0%,3,0.0,0.14,61.43,0.43,7,3,42.86%,0.14,61.43,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,2,0.14,42.86%,66.67%,32.56%,0.0%,0,0.0,0.0
